年,月,日,時,分,秒,オーダー,ロット,生産数,不良数,ランスショート,ヒケショート,糸引き,薄壁ショート,PC保存日付,PC保存時間
2023,5,28,16,12,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:12:25
2023,5,28,16,12,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:12:35
2023,5,28,16,12,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:12:45
2023,5,28,16,12,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:12:55
2023,5,28,16,13,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:13:05
2023,5,28,16,13,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:13:15
2023,5,28,16,13,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:13:25
2023,5,28,16,13,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:13:35
2023,5,28,16,13,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:13:45
2023,5,28,16,13,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:13:55
2023,5,28,16,14,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:14:05
2023,5,28,16,14,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:14:15
2023,5,28,16,14,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:14:25
2023,5,28,16,14,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:14:35
2023,5,28,16,14,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:14:45
2023,5,28,16,14,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:14:55
2023,5,28,16,15,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:15:05
2023,5,28,16,15,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:15:15
2023,5,28,16,15,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:15:25
2023,5,28,16,15,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:15:35
2023,5,28,16,15,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:15:45
2023,5,28,16,15,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:15:55
2023,5,28,16,16,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:16:05
2023,5,28,16,16,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:16:15
2023,5,28,16,16,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:16:25
2023,5,28,16,16,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:16:35
2023,5,28,16,16,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:16:45
2023,5,28,16,16,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:16:55
2023,5,28,16,17,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:17:05
2023,5,28,16,17,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:17:15
2023,5,28,16,17,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:17:25
2023,5,28,16,17,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:17:35
2023,5,28,16,17,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:17:45
2023,5,28,16,17,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:17:55
2023,5,28,16,18,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:18:05
2023,5,28,16,18,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:18:15
2023,5,28,16,18,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:18:25
2023,5,28,16,18,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:18:35
2023,5,28,16,18,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:18:45
2023,5,28,16,18,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:18:55
2023,5,28,16,19,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:19:05
2023,5,28,16,19,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:19:15
2023,5,28,16,19,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:19:25
2023,5,28,16,19,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:19:35
2023,5,28,16,19,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:19:45
2023,5,28,16,19,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:19:55
2023,5,28,16,20,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:20:05
2023,5,28,16,20,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:20:15
2023,5,28,16,20,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:20:25
2023,5,28,16,20,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:20:35
2023,5,28,16,20,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:20:45
2023,5,28,16,20,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:20:55
2023,5,28,16,21,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:21:05
2023,5,28,16,21,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:21:15
2023,5,28,16,21,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:21:25
2023,5,28,16,21,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:21:35
2023,5,28,16,21,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:21:45
2023,5,28,16,21,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:21:55
2023,5,28,16,22,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:22:05
2023,5,28,16,22,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:22:15
2023,5,28,16,22,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:22:25
2023,5,28,16,22,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:22:35
2023,5,28,16,22,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:22:45
2023,5,28,16,22,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:22:55
2023,5,28,16,23,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:23:05
2023,5,28,16,23,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:23:15
2023,5,28,16,23,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:23:25
2023,5,28,16,23,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:23:35
2023,5,28,16,23,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:23:45
2023,5,28,16,23,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:23:55
2023,5,28,16,24,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:24:05
2023,5,28,16,24,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:24:15
2023,5,28,16,24,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:24:25
2023,5,28,16,24,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:24:35
2023,5,28,16,24,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:24:45
2023,5,28,16,24,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:24:55
2023,5,28,16,25,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:25:05
2023,5,28,16,25,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:25:15
2023,5,28,16,25,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:25:25
2023,5,28,16,25,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:25:35
2023,5,28,16,25,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:25:45
2023,5,28,16,25,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:25:55
2023,5,28,16,26,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:26:05
2023,5,28,16,26,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:26:15
2023,5,28,16,26,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:26:25
2023,5,28,16,26,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:26:35
2023,5,28,16,26,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:26:45
2023,5,28,16,26,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:26:55
2023,5,28,16,27,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:27:05
2023,5,28,16,27,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:27:15
2023,5,28,16,27,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:27:25
2023,5,28,16,27,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:27:35
2023,5,28,16,27,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:27:45
2023,5,28,16,27,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:27:55
2023,5,28,16,28,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:28:05
2023,5,28,16,28,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:28:15
2023,5,28,16,28,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:28:25
2023,5,28,16,28,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:28:35
2023,5,28,16,28,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:28:45
2023,5,28,16,28,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:28:55
2023,5,28,16,29,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:29:05
2023,5,28,16,29,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:29:15
2023,5,28,16,29,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:29:25
2023,5,28,16,29,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:29:35
2023,5,28,16,29,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:29:45
2023,5,28,16,29,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:29:55
2023,5,28,16,30,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:30:05
2023,5,28,16,30,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:30:15
2023,5,28,16,30,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:30:25
2023,5,28,16,30,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:30:35
2023,5,28,16,30,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:30:45
2023,5,28,16,30,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:30:55
2023,5,28,16,31,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:31:05
2023,5,28,16,31,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:31:15
2023,5,28,16,31,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:31:25
2023,5,28,16,31,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:31:35
2023,5,28,16,31,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:31:45
2023,5,28,16,31,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:31:55
2023,5,28,16,32,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:32:05
2023,5,28,16,32,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:32:15
2023,5,28,16,32,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:32:25
2023,5,28,16,32,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:32:35
2023,5,28,16,32,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:32:45
2023,5,28,16,32,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:32:55
2023,5,28,16,32,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:32:57
2023,5,28,16,33,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:34:46
2023,5,28,16,33,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:34:50
2023,5,28,16,33,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:34:54
2023,5,28,16,33,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:34:58
2023,5,28,16,33,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:35:02
2023,5,28,16,33,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:35:06
2023,5,28,16,33,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,16:35:08
2023,5,28,16,34,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,23:45:21
2023,5,28,16,34,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,23:45:25
2023,5,28,16,34,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,23:46:24
2023,5,28,16,34,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,23:46:51
2023,5,28,16,34,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/28,23:58:48
2023,5,28,16,34,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:14
2023,5,28,16,35,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:18
2023,5,28,16,35,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:22
2023,5,28,16,35,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:24
2023,5,28,16,35,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:26
2023,5,28,16,35,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:34
2023,5,28,16,35,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:38
2023,5,28,16,36,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:42
2023,5,28,16,36,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:44
2023,5,28,16,36,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:46
2023,5,28,16,36,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:54
2023,5,28,16,36,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:03:58
2023,5,28,16,36,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:02
2023,5,28,16,37,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:04
2023,5,28,16,37,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:06
2023,5,28,16,37,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:14
2023,5,28,16,37,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:18
2023,5,28,16,37,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:22
2023,5,28,16,37,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:24
2023,5,28,16,38,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:26
2023,5,28,16,38,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:34
2023,5,28,16,38,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:38
2023,5,28,16,38,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:42
2023,5,28,16,38,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:44
2023,5,28,16,38,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:46
2023,5,28,16,39,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:54
2023,5,28,16,39,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:04:58
2023,5,28,16,39,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:02
2023,5,28,16,39,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:04
2023,5,28,16,39,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:06
2023,5,28,16,39,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:14
2023,5,28,16,40,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:18
2023,5,28,16,40,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:22
2023,5,28,16,40,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:24
2023,5,28,16,40,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:26
2023,5,28,16,40,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:34
2023,5,28,16,40,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:05:38
2023,5,28,16,41,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:15:46
2023,5,28,16,41,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:15:50
2023,5,28,16,41,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:15:54
2023,5,28,16,41,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:15:56
2023,5,28,16,41,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:15:58
2023,5,28,16,41,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:02
2023,5,28,16,42,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:06
2023,5,28,16,42,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:10
2023,5,28,16,42,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:14
2023,5,28,16,42,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:16
2023,5,28,16,42,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:18
2023,5,28,16,42,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:22
2023,5,28,16,43,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:26
2023,5,28,16,43,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:30
2023,5,28,16,43,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:34
2023,5,28,16,43,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:36
2023,5,28,16,43,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:38
2023,5,28,16,43,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:42
2023,5,28,16,44,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:16:46
2023,5,28,16,44,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:23:15
2023,5,28,16,44,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:23:24
2023,5,28,16,44,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:23:37
2023,5,28,16,44,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:23:41
2023,5,28,16,44,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:23:43
2023,5,28,16,45,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:23
2023,5,28,16,45,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:27
2023,5,28,16,45,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:31
2023,5,28,16,45,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:33
2023,5,28,16,45,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:35
2023,5,28,16,45,55,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:39
2023,5,28,16,46,5,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:43
2023,5,28,16,46,15,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:47
2023,5,28,16,46,25,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:51
2023,5,28,16,46,35,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:53
2023,5,28,16,46,45,111111111,444444444,333333333,1,2,3,4,5,2023/05/29,00:24:55
